State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
OH,Defiance," ""39039""",3,Population (persons) 1/,Number of persons,36491,36922,37149,37240,37395,37756,38130,38390,38857,39186,39890,39971,39818,39263,38988,38877,39348,39123,39168,39157,39275,39385,39516,39428,39552,39584,39923,40220,40030,39866,39712,39461,39456,39303,39209,39115,39049,39154,39123,39250,39060,39082,39005,38827,38564,38525,38326,38140,38156,38089,38087
OH,Delaware," ""39041""",3,Population (persons) 1/,Number of persons,42810,43066,43634,44310,47293,49562,49399,49862,50864,51988,53642,54061,54825,55722,56406,57053,58010,59497,60675,62996,65127,67482,70273,72549,75526,79346,82849,88068,93592,99666,105518,111759,118646,126172,133842,141348,149153,156164,161796,166652,170676,175099,178535,181127,185380,189440,193391,197144,200870,205091,209177
OH,Erie," ""39043""",3,Population (persons) 1/,Number of persons,75397,76111,77329,77672,78187,78084,78464,78258,78471,78696,78188,79613,79266,78098,77434,77299,76915,76774,76640,76883,76781,76914,77227,77709,78243,78646,79613,80107,80074,79861,79513,79662,79308,78762,78673,78596,78070,77876,77668,77573,77085,76978,76687,76428,76053,75809,75360,74999,74760,74513,74266
OH,Fairfield," ""39045""",3,Population (persons) 1/,Number of persons,72485,73686,75325,76730,79248,81802,84077,85574,86409,88784,91533,94151,95831,95772,95612,95823,96404,97525,99509,100877,102105,103823,105605,108021,110264,112137,114410,115822,117432,119250,121431,123485,126245,129355,132770,136074,138745,141005,142915,144029,145446,146417,147174,147301,148796,150360,151254,152789,154686,155982,157574
OH,Fayette," ""39047""",3,Population (persons) 1/,Number of persons,25402,25516,25919,26766,26633,26661,26676,26978,27121,27068,27444,27422,27180,27235,27452,27242,27301,27331,27300,27345,27441,27501,27783,27853,28098,28221,28258,28500,28567,28541,28420,28495,28310,28370,28450,28470,28695,28791,28908,28896,28929,29014,28867,28767,28686,28650,28611,28670,28639,28653,28525
OH,Franklin," ""39049""",3,Population (persons) 1/,Number of persons,815581,836409,850909,857171,860669,864430,867440,868972,875165,877471,877367,871444,878742,880292,887215,895684,902756,912947,924832,942069,952215,965600,981175,995873,1008616,1017751,1026057,1033866,1043193,1050922,1061223,1072018,1082938,1088693,1095250,1099603,1105497,1115924,1127174,1141183,1155408,1166202,1180800,1199045,1218878,1238362,1257386,1274450,1295510,1307698,1316756
OH,Fulton," ""39051""",3,Population (persons) 1/,Number of persons,32665,33221,33972,35207,35306,35959,35958,36503,37120,37520,37730,37777,37796,37513,37583,37792,37833,37726,37902,38428,38422,38601,38963,39566,39784,39917,40527,40976,41305,41658,41987,42104,42169,42275,42402,42777,42897,42785,42800,42780,42747,42629,42363,42330,42199,42403,42301,42306,42265,42267,42126
OH,Gallia," ""39053""",3,Population (persons) 1/,Number of persons,25237,25419,26198,26697,26891,27247,28844,28701,30086,29684,29453,30126,30174,29972,30218,30265,30307,30117,30376,30368,30876,30949,30987,31852,31076,31155,31307,31313,31473,31324,31156,31072,31017,31083,31095,31029,30993,30927,30977,30997,30857,31072,31031,30886,30685,30463,30249,30186,30162,29945,29898
OH,Geauga," ""39055""",3,Population (persons) 1/,Number of persons,63269,63013,63220,63510,65783,66060,67731,67833,70413,73252,73612,74562,74750,74939,75171,75239,75562,76267,76931,79151,80400,81362,82225,83175,82257,83391,84815,86448,88072,89231,90085,91179,91429,91970,93042,93218,93614,93839,93742,93583,93446,93389,93292,93771,93846,93979,93894,93845,93881,93945,93649
OH,Greene," ""39057""",3,Population (persons) 1/,Number of persons,124242,125368,126795,125730,126569,125906,125821,128084,128637,129425,129778,129818,129725,130099,129763,129138,129898,130523,132249,133439,135427,137148,139451,141130,142315,143529,145481,145298,144580,146266,147479,148401,149643,151537,153064,155442,156223,157850,159055,160115,161075,161588,163566,164335,163907,164673,164272,165290,166566,167446,168937
OH,Guernsey," ""39059""",3,Population (persons) 1/,Number of persons,37607,37934,39297,39690,39851,40427,40559,40351,40222,40505,41042,42026,41941,41708,41557,41099,40558,39830,39726,39584,39429,38982,39154,39300,39356,39716,40080,40358,40486,40736,40754,40803,40860,40991,41138,40965,40752,40600,40531,40347,40242,40155,39910,39876,39706,39690,39392,39211,39066,39011,38875
OH,Hamilton," ""39061""",3,Population (persons) 1/,Number of persons,917955,925209,922806,913860,912145,905252,892943,894083,889997,886475,879472,873362,872014,871027,869026,868534,870575,872226,873550,871861,868633,866732,870139,872223,873002,869754,865970,862440,859490,855976,849917,844124,840335,832390,825139,817306,810352,804913,801815,799840,802149,802278,800658,802409,805182,807617,809527,811332,814170,815445,817473
OH,Hancock," ""39063""",3,Population (persons) 1/,Number of persons,60280,61285,62045,62651,63406,63928,63913,63879,64073,64876,64705,64656,64809,64889,65011,65560,65763,65384,65511,65724,65807,65593,66329,67167,67776,68477,69158,69599,69902,70482,71019,71321,71972,72617,73118,73532,73585,74167,74712,74781,74964,74689,74912,75459,75581,75281,75678,75831,75973,75920,75783
OH,Hardin," ""39065""",3,Population (persons) 1/,Number of persons,30506,30817,30910,32104,32531,32041,32030,32426,32316,32615,32331,32698,32546,32041,31597,31485,31516,31250,31354,31079,31223,31123,31242,31229,31380,31509,31719,31733,31890,31910,31966,31952,31753,31804,31729,32119,31983,31939,32132,32200,32185,32127,31806,31632,31747,31784,31616,31398,31329,31418,31365
OH,Harrison," ""39067""",3,Population (persons) 1/,Number of persons,16971,17043,17202,17444,17733,17827,17695,17554,17335,17350,17766,18057,17638,17669,17546,17113,16882,16569,15972,16077,16262,16037,15974,15917,15990,15831,15853,15902,15999,15956,15880,15854,15796,15902,16002,15856,15907,15868,15901,15856,15860,15825,15790,15684,15602,15519,15395,15252,15202,15167,15040
OH,Henry," ""39069""",3,Population (persons) 1/,Number of persons,26823,27134,27540,28227,28525,28439,28405,28327,28449,29000,28559,28411,28465,28159,28358,28482,28675,28619,28719,28745,29101,29118,29187,29329,29281,29292,29421,29507,29499,29394,29267,29177,29055,29119,29021,29014,29031,29026,28671,28523,28322,28171,28002,27824,27824,27597,27481,27282,27179,27091,27006
OH,Highland," ""39071""",3,Population (persons) 1/,Number of persons,28979,29123,29832,30004,30793,31463,31324,32806,33280,33450,33471,33558,33805,33600,33541,33722,33828,34088,34712,35074,35609,35829,36403,37045,37637,38136,38691,39120,39251,39933,40539,41019,41295,41857,42269,42938,42967,43562,43845,43700,43578,43621,43378,42964,43195,43093,42960,43006,42903,43052,43161
OH,Hocking," ""39073""",3,Population (persons) 1/,Number of persons,20333,20388,20860,21527,21429,22161,22305,22880,23185,23282,23974,24299,24226,24118,24443,24562,24463,24575,24817,24796,25277,25594,25903,26442,26766,27027,27443,27832,27939,28082,28222,28262,28452,28653,28823,28962,29058,29097,29418,29445,29358,29478,29466,29304,28653,28743,28500,28393,28436,28357,28264
OH,Holmes," ""39075""",3,Population (persons) 1/,Number of persons,22903,23109,23975,25106,25730,26617,27364,27854,28640,29489,29573,29501,29775,30273,30756,30733,31065,31431,31766,32131,32719,32931,33399,33822,34497,35324,36326,37005,37576,38173,38594,39049,39805,40475,40844,41370,41630,41828,41826,42029,42275,42473,42793,43128,43604,43788,43882,43847,43895,43919,43960
OH,Huron," ""39077""",3,Population (persons) 1/,Number of persons,49457,49706,50502,51388,52190,52444,53717,53415,53890,54394,54558,54651,54704,54355,54324,54701,54472,55222,55596,55801,56025,56377,56932,57152,57212,57487,58030,58667,59050,59133,59266,59611,59620,59917,59947,60011,60116,60113,60086,60121,59754,59560,59416,59204,58825,58610,58307,58367,58393,58364,58266
OH,Jackson," ""39079""",3,Population (persons) 1/,Number of persons,27250,27147,27115,27663,28695,28807,29394,30074,30059,30058,30346,30543,30280,30477,30693,30381,30376,30200,30323,29935,30173,30238,30721,31239,31544,31852,31934,32241,32388,32558,32638,32633,32670,32846,32880,33025,33242,33135,33144,33164,33115,33248,33124,32869,32801,32761,32559,32528,32386,32366,32413
OH,Jefferson," ""39081""",3,Population (persons) 1/,Number of persons,96446,96370,97124,96300,95837,94406,94805,93757,93176,92519,91032,91302,90048,89547,87354,86096,84980,83261,81930,81473,81085,80117,79968,79589,79371,78942,78630,77668,76735,75370,74546,73663,73043,72416,72122,71774,71251,70656,70114,69989,69833,69670,69035,68538,68168,67876,67495,66944,66318,65774,65325
OH,Knox," ""39083""",3,Population (persons) 1/,Number of persons,41429,41777,41917,42917,43197,43809,44469,44392,45250,46254,46715,46344,46398,46706,46662,46537,46675,46536,46630,46826,47136,47637,47894,48662,49284,50079,51094,51990,52832,53543,54061,54616,55460,56377,57232,57995,58641,59194,59843,60348,60633,61090,61283,60764,60858,61000,61001,60909,61271,61900,62322
OH,Lake," ""39085""",3,Population (persons) 1/,Number of persons,197118,197309,198109,198189,201654,203439,209253,209759,210044,211186,212527,213141,214021,214281,214471,214952,213641,213039,213350,213640,214747,215919,218236,220473,222060,223030,224790,226395,227046,227687,227605,227548,227648,227747,227232,227829,227647,228203,228930,229904,229954,230014,229988,229564,230075,229857,229836,229525,230159,230102,230149
OH,Lawrence," ""39087""",3,Population (persons) 1/,Number of persons,56581,57148,58385,60325,59939,60063,59089,61341,61903,62424,63109,63742,63173,63309,63513,63209,62742,62303,62178,62111,61634,61872,62053,62431,62855,62853,62858,62821,62900,62800,62523,62237,61965,61847,62197,62169,62476,62798,62748,62640,62667,62424,62415,62146,61858,61539,60923,60691,60075,59767,59463
OH,Licking," ""39089""",3,Population (persons) 1/,Number of persons,105987,108129,109846,110691,110888,112255,115594,115188,116345,118719,119964,121335,122475,123336,123737,123919,124394,124378,124978,125945,126738,129006,130696,131967,133691,135205,136880,133975,135686,141393,143697,146268,148226,150061,152582,155264,157950,160263,162375,163916,165283,166705,167164,167589,168461,169410,170611,171993,173617,175666,176862
OH,Logan," ""39091""",3,Population (persons) 1/,Number of persons,34989,35181,35824,36425,37035,37167,38124,38204,38356,38793,38806,39231,39452,39306,39451,39816,40028,40535,41321,41806,42091,42417,43023,43537,44065,44215,44700,44926,45302,45698,46063,45984,45865,46089,46257,46247,46066,45902,46154,46115,46055,45743,45623,45410,45393,45473,45250,45128,45198,45332,45672
OH,Lorain," ""39093""",3,Population (persons) 1/,Number of persons,254074,257195,259127,260700,264863,268117,268520,265122,270916,275849,272973,274686,273173,271800,269616,268724,268298,267400,267931,268431,270225,271711,273893,276174,278090,279752,281085,282321,283518,283428,283364,285095,285827,287489,290622,292125,294873,297259,298609,299814,300893,301478,301874,301712,303098,304464,305417,306607,307441,309052,309833
OH,Lucas," ""39095""",3,Population (persons) 1/,Number of persons,480295,483997,487238,488442,488463,486012,485201,478162,474717,469493,471534,471644,470193,468648,466029,463874,462841,463868,464107,465954,464013,462634,462292,462571,461355,460509,458890,458018,457718,456745,455515,454904,454855,454240,453778,451255,449224,446769,445482,443909,442603,441434,439359,436753,436156,434585,433633,432879,431039,429612,428348
OH,Madison," ""39097""",3,Population (persons) 1/,Number of persons,28108,28421,28933,29385,28303,30775,32367,32109,31975,32244,32495,33137,33595,33879,34489,34278,34628,34849,35313,36248,37036,37111,37749,38624,39209,39907,40326,40412,40086,40334,40299,40218,40256,40539,40879,41122,41292,41865,42392,43163,43353,43434,43114,42991,43256,43980,44139,43377,44041,44389,44731
OH,Mahoning," ""39099""",3,Population (persons) 1/,Number of persons,301659,305015,306270,303790,302602,306295,289448,297609,297056,292617,289066,288689,284845,283178,280893,276914,274535,271333,268467,266069,265756,265095,265294,266478,266769,265877,264804,263696,262161,260812,259145,257104,255264,252998,251696,249825,247702,246112,243453,241572,240050,238381,237363,235702,234393,233391,231846,230269,229791,229216,228683
OH,Marion," ""39101""",3,Population (persons) 1/,Number of persons,64354,65008,66301,66493,66518,67446,67901,67362,66966,66830,67132,67933,67619,67153,66766,66229,65553,64781,64621,64066,64307,64289,64232,64475,65033,67505,67783,67624,67507,67213,66533,66135,66156,66188,66372,66361,66468,66345,66487,66840,66497,66458,66599,66277,65964,65791,65431,65467,65076,65427,65093
OH,Medina," ""39103""",3,Population (persons) 1/,Number of persons,82819,83135,84448,85209,90001,92901,96837,99144,103195,107901,111312,113434,114315,114977,115227,115439,115175,115310,116773,119307,120850,122933,125487,128402,131025,133839,136897,140052,142999,145578,149137,151751,154363,157502,160325,163048,164953,167298,168775,170330,171688,172509,173504,173623,174639,175855,176126,176876,178176,178978,179746
OH,Meigs," ""39105""",3,Population (persons) 1/,Number of persons,19975,19810,19960,20227,21011,21309,21534,21913,22128,22332,22942,23603,23403,23661,23460,23280,23304,23182,23015,22811,22975,23000,23076,23213,23286,23347,23451,23333,23296,23161,23209,23028,23119,23305,23441,23506,23588,23586,23612,23534,23770,23731,23648,23572,23443,23277,23180,23166,23071,23064,22907
OH,Mercer," ""39107""",3,Population (persons) 1/,Number of persons,34937,35570,35699,36593,37312,37596,37994,37741,38214,38309,38312,38392,38539,38369,38360,38343,38473,38449,38674,39045,39168,39572,39696,39868,40054,40341,40695,40776,40872,41025,40958,40913,40819,40843,40841,40889,40967,41063,41055,41022,40855,40788,40715,40705,40615,40730,40723,40715,40858,40952,41172
OH,Miami," ""39109""",3,Population (persons) 1/,Number of persons,83970,84514,85543,86784,87924,87852,88457,88559,89023,89913,90351,90515,90844,90265,89692,89732,90014,90837,91386,92538,92871,93292,94025,94746,95608,96156,96629,96948,97687,98187,98587,99015,99300,99579,100120,100775,101564,102028,102130,102430,102526,102487,102734,102934,103213,103856,104075,104553,105200,106042,106987
OH,Monroe," ""39111""",3,Population (persons) 1/,Number of persons,15690,15704,15671,15463,16001,15897,15880,15955,16276,16548,17102,17293,16901,16838,16697,16357,16237,15882,15788,15528,15564,15493,15379,15231,15269,15170,15196,15203,15167,15234,15233,15172,15107,15006,15048,15113,14943,14818,14774,14833,14742,14609,14613,14502,14503,14357,14253,14083,13931,13787,13654
OH,Montgomery," ""39113""",3,Population (persons) 1/,Number of persons,601509,607651,603991,601450,591780,585069,583442,577427,570857,569190,571131,571669,570260,565803,563911,566943,568935,569689,572546,576663,574060,573895,576333,578604,578999,575200,573498,571942,568983,566715,561944,558522,555536,553170,551742,549713,546979,543620,540667,537664,535294,535597,534558,534334,534270,532488,531777,531818,531467,531600,531687
OH,Morgan," ""39115""",3,Population (persons) 1/,Number of persons,12296,12534,13199,13566,13448,13329,13458,13523,13431,13625,13879,14184,13926,14137,14083,14053,14107,14021,14164,14207,14262,14193,14198,14362,14440,14569,14794,14794,14794,14828,14843,14944,14942,14917,14999,15130,15216,15189,15175,15104,15073,15034,15036,14930,14894,14730,14735,14733,14644,14581,14508
OH,Morrow," ""39117""",3,Population (persons) 1/,Number of persons,21162,21548,22766,23582,24464,25245,26000,25858,26478,26726,26990,26543,26736,26606,26615,26722,26925,26840,27067,27261,27613,27784,27982,28317,28790,29164,29588,29864,30309,30623,31198,31813,32438,32955,33524,34025,34271,34561,34937,34877,34907,34790,34810,34834,34846,34937,34943,34922,34911,35113,35328
OH,Muskingum," ""39119""",3,Population (persons) 1/,Number of persons,77794,77965,78839,80828,80943,80353,81886,82055,83070,83042,83210,83375,83329,83728,83259,83535,82976,82439,82486,82391,82143,82136,82081,82396,82882,83326,83797,83958,83990,84188,84388,84732,84789,85247,85418,85589,85696,86023,85939,85874,85779,86214,86243,85794,85649,85905,86194,85993,86123,86131,86215
OH,Noble," ""39121""",3,Population (persons) 1/,Number of persons,10460,10417,10350,10683,10679,10762,11140,11179,11189,11177,11146,11263,11048,11170,11148,11118,11363,11369,11382,11191,11378,11331,11523,11537,11635,11634,11837,11823,14111,14334,14009,14108,13857,13931,14221,14352,14210,14616,14614,14653,14649,14660,14752,14677,14678,14532,14467,14441,14400,14347,14424
OH,Ottawa," ""39123""",3,Population (persons) 1/,Number of persons,36851,37162,37659,38595,38456,39076,40057,39077,40040,40504,40547,40096,40087,39722,39666,39579,39557,39810,39654,39947,40081,40050,40061,40039,40193,40206,40466,40452,40689,40906,41017,40983,41015,41029,41329,41564,41629,41641,41690,41554,41498,41359,41320,41242,41035,40903,40754,40488,40623,40769,40525
